Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MHC class II protein binding (GO:0042289)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	LAG3
calcium:cation antiporter activity (GO:0015368)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	SLC8A3
cation:cation antiporter activity (GO:0015491)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	SLC8A3
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	PRKG1
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	ACOT7
dopamine receptor binding (GO:0050780)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	GNA12
G protein-coupled serotonin receptor binding (GO:0031821)	1/6	0.11417084824131203	0.628785639587417	0	0	9.822055137844611	21.314441936770365	GNAI1
ribosomal protein S6 kinase activity (GO:0004711)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	RPS6KA6
aspartic-type endopeptidase inhibitor activity (GO:0019828)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	BIN1
manganese ion transmembrane transporter activity (GO:0005384)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	ATP2C1
minor groove of adenine-thymine-rich DNA binding (GO:0003680)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	HMGA2
MutSalpha complex binding (GO:0032407)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	PMS2
oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor (GO:0016670)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	ERO1B
patched binding (GO:0005113)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	SMO
phospholipid scramblase activity (GO:0017128)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	PLSCR4
fatty acid elongase activity (GO:0009922)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	ELOVL7
G protein-coupled acetylcholine receptor activity (GO:0016907)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	CHRM3
G protein-coupled neurotransmitter receptor activity (GO:0099528)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	CHRM3
glucose:sodium symporter activity (GO:0005412)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	SLC5A3
pyrimidine nucleoside transmembrane transporter activity (GO:0015214)	1/7	0.13189272078313496	0.628785639587417	0	0	8.184628237259815	16.58014494642258	SLC29A2
serotonin receptor activity (GO:0099589)	2/33	0.14072931854588736	0.628785639587417	0	0	3.1721510779704976	6.220324849317559	CHRM3;HTR1F
G protein-coupled serotonin receptor activity (GO:0004993)	2/33	0.14072931854588736	0.628785639587417	0	0	3.1721510779704976	6.220324849317559	CHRM3;HTR1F
iron ion transmembrane transporter activity (GO:0005381)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	SLC40A1
sodium channel inhibitor activity (GO:0019871)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	NEDD4
solute:cation antiporter activity (GO:0015298)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	SLC8A3
ubiquitin ligase inhibitor activity (GO:1990948)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	RPS7
CD4 receptor binding (GO:0042609)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	PLSCR4
nucleoside transmembrane transporter activity (GO:0005337)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	SLC29A2
O-acetyltransferase activity (GO:0016413)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	CASD1
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/8	0.14926091968857153	0.628785639587417	0	0	7.015037593984962	13.34301795597851	HSD17B7
phosphoric diester hydrolase activity (GO:0008081)	2/36	0.16167728035136916	0.628785639587417	0	0	2.8918120011823825	5.269323992076067	PLCB4;MPPED2
intramolecular transferase activity, phosphotransferases (GO:0016868)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	PGM5
sodium:chloride symporter activity (GO:0015378)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	SLC18A2
monoamine transmembrane transporter activity (GO:0008504)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	SLC18A2
ubiquitin-protein transferase inhibitor activity (GO:0055105)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	RPS7
cytidylyltransferase activity (GO:0070567)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	PCYT1B
P-type calcium transporter activity (GO:0005388)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	ATP2C1
phosphoserine residue binding (GO:0050815)	1/9	0.1662824854676896	0.628785639587417	0	0	6.137844611528822	11.01170580196566	NEDD4
ionotropic glutamate receptor binding (GO:0035255)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	SHANK3
leucine zipper domain binding (GO:0043522)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	PAWR
calcium:sodium antiporter activity (GO:0005432)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	SLC8A3
cAMP response element binding (GO:0035497)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	HMGA2
cardiolipin binding (GO:1901612)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	MME
P-type proton-exporting transporter activity (GO:0008553)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	ATP2C1
fatty acid synthase activity (GO:0004312)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	ELOVL7
high voltage-gated calcium channel activity (GO:0008331)	1/10	0.18296431890020862	0.628785639587417	0	0	5.455583402951824	9.266112684524701	CACNB2
G protein-coupled amine receptor activity (GO:0008227)	2/39	0.18313788683923246	0.628785639587417	0	0	2.6569333152247725	4.510186627192247	CHRM3;HTR1F
E-box binding (GO:0070888)	2/41	0.19766385067826506	0.628785639587417	0	0	2.520422625950264	4.086077441422439	TAL1;HES1
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	ARG2
acetylcholine-gated cation-selective channel activity (GO:0022848)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	CHRNA5
intracellular ligand-gated ion channel activity (GO:0005217)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	RYR3
AMP binding (GO:0016208)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	MPPED2
MAP-kinase scaffold activity (GO:0005078)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	MAPK8IP1
carbonate dehydratase activity (GO:0004089)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	CA13
DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)	1/11	0.19931318386921895	0.628785639587417	0	0	4.909774436090226	7.918866697062786	HMGA2
m7G(5')pppN diphosphatase activity (GO:0050072)	1/12	0.2153357099246634	0.6411681250565819	0	0	4.463203463203463	6.853503441418336	NUDT11
mechanosensitive ion channel activity (GO:0008381)	1/12	0.2153357099246634	0.6411681250565819	0	0	4.463203463203463	6.853503441418336	TMEM63A
carbohydrate:cation symporter activity (GO:0005402)	1/12	0.2153357099246634	0.6411681250565819	0	0	4.463203463203463	6.853503441418336	SLC5A3
neurexin family protein binding (GO:0042043)	1/12	0.2153357099246634	0.6411681250565819	0	0	4.463203463203463	6.853503441418336	SYTL4
cytidine deaminase activity (GO:0004126)	1/12	0.2153357099246634	0.6411681250565819	0	0	4.463203463203463	6.853503441418336	CDADC1
BMP receptor binding (GO:0070700)	1/13	0.23103839499135687	0.6728041172825228	0	0	4.091060985797828	5.994105430085078	BMP6
P-type ion transporter activity (GO:0015662)	1/13	0.23103839499135687	0.6728041172825228	0	0	4.091060985797828	5.994105430085078	ATP2C1
LRR domain binding (GO:0030275)	1/14	0.24642760797141816	0.6732300630146991	0	0	3.776171197223829	5.289233936920179	PAWR
metalloendopeptidase inhibitor activity (GO:0008191)	1/14	0.24642760797141816	0.6732300630146991	0	0	3.776171197223829	5.289233936920179	SPOCK3
tRNA-specific ribonuclease activity (GO:0004549)	1/14	0.24642760797141816	0.6732300630146991	0	0	3.776171197223829	5.289233936920179	ELAC2
phosphatidylglycerol binding (GO:1901611)	1/14	0.24642760797141816	0.6732300630146991	0	0	3.776171197223829	5.289233936920179	MME
protein kinase C activity (GO:0004697)	1/14	0.24642760797141816	0.6732300630146991	0	0	3.776171197223829	5.289233936920179	PRKCQ
gated channel activity (GO:0022836)	1/14	0.24642760797141816	0.6732300630146991	0	0	3.776171197223829	5.289233936920179	TMEM63A
manganese ion binding (GO:0030145)	2/48	0.2493400423164692	0.6742358287129013	0	0	2.136115359405724	2.9669311165282166	ARG2;MPPED2
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	3/87	0.2524946145760104	0.6758694228549774	0	0	1.7556675062972291	2.4164399374244163	SDR42E1;HIBADH;HSD17B7
nucleotide diphosphatase activity (GO:0004551)	1/15	0.2615095912088046	0.6794121732385611	0	0	3.506265664160401	4.702899151787877	NUDT11
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	1/15	0.2615095912088046	0.6794121732385611	0	0	3.506265664160401	4.702899151787877	AASS
hexose transmembrane transporter activity (GO:0015149)	1/15	0.2615095912088046	0.6794121732385611	0	0	3.506265664160401	4.702899151787877	SLC5A3
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	1/16	0.27629046321778905	0.6973045024068009	0	0	3.27234753550543	4.209229024204495	BMP6
CoA hydrolase activity (GO:0016289)	1/16	0.27629046321778905	0.6973045024068009	0	0	3.27234753550543	4.209229024204495	ACOT7
DNA binding, bending (GO:0008301)	1/16	0.27629046321778905	0.6973045024068009	0	0	3.27234753550543	4.209229024204495	HMGA2
phosphoric ester hydrolase activity (GO:0042578)	2/53	0.2865317593210483	0.713478689728574	0	0	1.9261996255788747	2.407568269254879	PHOSPHO2;MPPED2
calcium-release channel activity (GO:0015278)	1/17	0.29077622071956977	0.713478689728574	0	0	3.0676691729323307	3.789188976780095	RYR3
glutamate receptor binding (GO:0035254)	1/17	0.29077622071956977	0.713478689728574	0	0	3.0676691729323307	3.789188976780095	SHANK3
calcium ion transmembrane transporter activity (GO:0015085)	2/55	0.3013709723823399	0.7152015621159018	0	0	1.8533232198729497	2.22290053155023	CACNB2;ATP2C1
flavin adenine dinucleotide binding (GO:0050660)	2/55	0.3013709723823399	0.7152015621159018	0	0	1.8533232198729497	2.22290053155023	CRY1;SDHA
acyl-CoA hydrolase activity (GO:0047617)	1/18	0.3049727415814978	0.7152015621159018	0	0	2.8870706177207723	3.428491280322633	ACOT7
cadherin binding involved in cell-cell adhesion (GO:0098641)	1/18	0.3049727415814978	0.7152015621159018	0	0	2.8870706177207723	3.428491280322633	CNN3
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/18	0.3049727415814978	0.7152015621159018	0	0	2.8870706177207723	3.428491280322633	PIR
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines (GO:0016814)	1/19	0.31888578671535506	0.7284890817204231	0	0	2.7265385686438317	3.116221665610031	CDADC1
ligand-gated calcium channel activity (GO:0099604)	1/19	0.31888578671535506	0.7284890817204231	0	0	2.7265385686438317	3.116221665610031	RYR3
calcium activated cation channel activity (GO:0005227)	1/19	0.31888578671535506	0.7284890817204231	0	0	2.7265385686438317	3.116221665610031	TMEM63A
transcription coactivator binding (GO:0001223)	1/20	0.33252100264720913	0.7451970713084282	0	0	2.5829046299960425	2.84391296737124	THRB
serine-type endopeptidase inhibitor activity (GO:0004867)	2/60	0.33819402120717523	0.7451970713084282	0	0	1.6931207762952694	1.8355723748394115	SERPINE2;SERPINB6
sialyltransferase activity (GO:0008373)	1/21	0.34588392366391196	0.7451970713084282	0	0	2.4536340852130327	2.6049056343128756	ST6GAL2
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.34588392366391196	0.7451970713084282	0	0	2.4536340852130327	2.6049056343128756	HSD17B7
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/21	0.34588392366391196	0.7451970713084282	0	0	2.4536340852130327	2.6049056343128756	CHRNA5
postsynaptic neurotransmitter receptor activity (GO:0098960)	1/21	0.34588392366391196	0.7451970713084282	0	0	2.4536340852130327	2.6049056343128756	CHRNA5
glucose transmembrane transporter activity (GO:0005355)	1/21	0.34588392366391196	0.7451970713084282	0	0	2.4536340852130327	2.6049056343128756	SLC5A3
SH3 domain binding (GO:0017124)	2/62	0.35276645051865424	0.747864875099547	0	0	1.6365159128978224	1.7051662077467344	SGIP1;SHANK3
syntaxin binding (GO:0019905)	2/62	0.35276645051865424	0.747864875099547	0	0	1.6365159128978224	1.7051662077467344	SYPL1;BAIAP3
syntaxin-1 binding (GO:0017075)	1/22	0.35897997413127575	0.7490527019274651	0	0	2.336675020885547	2.393897094683075	SYPL1
poly(U) RNA binding (GO:0008266)	1/22	0.35897997413127575	0.7490527019274651	0	0	2.336675020885547	2.393897094683075	RBM11
semaphorin receptor binding (GO:0030215)	1/23	0.371814470587013	0.7638049201981275	0	0	2.2303485987696514	2.2066183233203236	SEMA3C
pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	1/23	0.371814470587013	0.7638049201981275	0	0	2.2303485987696514	2.2066183233203236	ATP2C1
calmodulin-dependent protein kinase activity (GO:0004683)	1/24	0.38439262401018454	0.7730196950900403	0	0	2.1332679524899203	2.0395978428077752	CAMK1D
ubiquitin-protein transferase activity (GO:0004842)	9/392	0.38464171268141023	0.7730196950900403	0	0	1.154921771183215	1.1034619153553882	TRIM50;ZNRF1;TRIM73;TRIM74;FANCL;NEDD4;TRIM58;RNF150;DTX3
mRNA 5'-UTR binding (GO:0048027)	1/25	0.39671954163111506	0.7730196950900403	0	0	2.044277360066834	1.8899869413612858	RPS7
chemorepellent activity (GO:0045499)	1/25	0.39671954163111506	0.7730196950900403	0	0	2.044277360066834	1.8899869413612858	SEMA3C
FAD binding (GO:0071949)	1/25	0.39671954163111506	0.7730196950900403	0	0	2.044277360066834	1.8899869413612858	CRY1
poly-pyrimidine tract binding (GO:0008187)	1/25	0.39671954163111506	0.7730196950900403	0	0	2.044277360066834	1.8899869413612858	RBM11
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/25	0.39671954163111506	0.7730196950900403	0	0	2.044277360066834	1.8899869413612858	ZDHHC15
ion gated channel activity (GO:0022839)	1/26	0.4088002293459486	0.7860179662901788	0	0	1.962406015037594	1.7554284604314268	TMEM63A
protease binding (GO:0002020)	3/118	0.4210257257678576	0.7860179662901788	0	0	1.280363596539262	1.107593049571814	BIN1;ATP9A;SERPINB6
guanyl ribonucleotide binding (GO:0032561)	5/214	0.4265088204061661	0.7860179662901788	0	0	1.1744291684331658	1.0007572035781525	MPPED2;RAB38;ARHGEF5;GNAI1;RHOBTB1
sodium ion transmembrane transporter activity (GO:0015081)	1/28	0.43224244303114234	0.7860179662901788	0	0	1.8168569572078344	1.5239226344162968	SLC8A3
MHC protein binding (GO:0042287)	1/28	0.43224244303114234	0.7860179662901788	0	0	1.8168569572078344	1.5239226344162968	LAG3
monocarboxylic acid transmembrane transporter activity (GO:0008028)	1/28	0.43224244303114234	0.7860179662901788	0	0	1.8168569572078344	1.5239226344162968	SLC16A2
endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	1/28	0.43224244303114234	0.7860179662901788	0	0	1.8168569572078344	1.5239226344162968	ELAC2
GTPase activity (GO:0003924)	5/216	0.4343612207906708	0.7860179662901788	0	0	1.1631771551982721	0.9699487530176754	GNA12;RAB38;GSPT2;GNAI1;RHOBTB1
ubiquitin binding (GO:0043130)	2/74	0.43738014465252706	0.7860179662901788	0	0	1.362925739810162	1.127074937526725	UCHL1;NEDD4
kinesin binding (GO:0019894)	1/29	0.4436134909815717	0.7860179662901788	0	0	1.7518796992481203	1.4239306426611442	MAPK8IP1
palmitoyltransferase activity (GO:0016409)	1/29	0.4436134909815717	0.7860179662901788	0	0	1.7518796992481203	1.4239306426611442	ZDHHC15
solute:sodium symporter activity (GO:0015370)	1/30	0.45475735697868763	0.7860179662901788	0	0	1.6913836314925244	1.332795558910505	SLC5A3
ligand-gated channel activity (GO:0022834)	1/30	0.45475735697868763	0.7860179662901788	0	0	1.6913836314925244	1.332795558910505	CHRNA5
transition metal ion transmembrane transporter activity (GO:0046915)	1/30	0.45475735697868763	0.7860179662901788	0	0	1.6913836314925244	1.332795558910505	SLC40A1
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1/30	0.45475735697868763	0.7860179662901788	0	0	1.6913836314925244	1.332795558910505	CHRNA5
WW domain binding (GO:0050699)	1/30	0.45475735697868763	0.7860179662901788	0	0	1.6913836314925244	1.332795558910505	TCEAL9
metal ion binding (GO:0046872)	11/517	0.460364216822107	0.7860179662901788	0	0	1.0670615848887894	0.8277595016996847	ANXA3;ENOSF1;PLSCR4;PIR;CDC42BPA;TPT1;RYR3;GNAI1;CDH7;BAIAP3;FBN1
Hsp70 protein binding (GO:0030544)	1/31	0.4656785687077663	0.7860179662901788	0	0	1.6349206349206349	1.2495038715298927	PACRG
alpha-tubulin binding (GO:0043014)	1/31	0.4656785687077663	0.7860179662901788	0	0	1.6349206349206349	1.2495038715298927	PACRG
ligand-gated ion channel activity (GO:0015276)	1/31	0.4656785687077663	0.7860179662901788	0	0	1.6349206349206349	1.2495038715298927	CHRNA5
histone acetyltransferase activity (GO:0004402)	1/31	0.4656785687077663	0.7860179662901788	0	0	1.6349206349206349	1.2495038715298927	TAF9
beta-tubulin binding (GO:0048487)	1/32	0.47638156392928976	0.7989943951978594	0	0	1.5821004123211253	1.1731846343810155	PACRG
kinase inhibitor activity (GO:0019210)	1/33	0.48687069202360983	0.8013710148214697	0	0	1.5325814536340852	1.103085785816897	MAPK8IP1
nucleosomal DNA binding (GO:0031492)	1/33	0.48687069202360983	0.8013710148214697	0	0	1.5325814536340852	1.103085785816897	HMGA2
DNA secondary structure binding (GO:0000217)	1/33	0.48687069202360983	0.8013710148214697	0	0	1.5325814536340852	1.103085785816897	HMGA2
ion channel activity (GO:0005216)	2/84	0.5031074710751888	0.8191228795684188	0	0	1.1961024635371982	0.8216643474098858	TMEM63A;CHRNA5
Hsp90 protein binding (GO:0051879)	1/35	0.5072243142103774	0.8191228795684188	0	0	1.442282176028306	0.9790239375234051	PACRG
catalytic activity, acting on a tRNA (GO:0140101)	1/35	0.5072243142103774	0.8191228795684188	0	0	1.442282176028306	0.9790239375234051	ELAC2
GTP binding (GO:0005525)	4/189	0.5247822842683955	0.8191228795684188	0	0	1.06006006006006	0.6834968320074978	RAB38;RHOBTB1;ARHGEF5;GNAI1
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	0.5267725319202946	0.8191228795684188	0	0	1.3620161514898357	0.8730339003110233	ABHD10
ion channel inhibitor activity (GO:0008200)	1/37	0.5267725319202946	0.8191228795684188	0	0	1.3620161514898357	0.8730339003110233	NEDD4
sodium channel regulator activity (GO:0017080)	1/37	0.5267725319202946	0.8191228795684188	0	0	1.3620161514898357	0.8730339003110233	NEDD4
calcium channel regulator activity (GO:0005246)	1/37	0.5267725319202946	0.8191228795684188	0	0	1.3620161514898357	0.8730339003110233	PRKG1
voltage-gated calcium channel activity (GO:0005245)	1/37	0.5267725319202946	0.8191228795684188	0	0	1.3620161514898357	0.8730339003110233	CACNB2
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	4/190	0.5289379076790497	0.8191228795684188	0	0	1.0543065059194092	0.6714711880512025	BEX1;TAL1;CRY1;HES1
transition metal ion binding (GO:0046914)	9/445	0.5336442615963147	0.8191228795684188	0	0	1.0117318566836389	0.6353937479366716	ARG2;HPF1;CDADC1;MME;SCD;MPPED2;TMEM163;SHANK3;ZDHHC15
protein serine/threonine kinase activity (GO:0004674)	7/344	0.5347481440201376	0.8191228795684188	0	0	1.0181212766439396	0.6373025852560518	BCR;RPS6KA6;STK33;CAMK1D;AKT3;PRKCQ;CDC42BPA
signaling receptor complex adaptor activity (GO:0030159)	1/39	0.5455471388145553	0.824319863502287	0	0	1.290199182165941	0.7818169195268914	SHANK3
calcium ion binding (GO:0005509)	7/348	0.5470151353494354	0.824319863502287	0	0	1.005969570116332	0.606880122339207	ANXA3;PLSCR4;RYR3;TPT1;CDH7;FBN1;BAIAP3
G protein-coupled receptor binding (GO:0001664)	3/143	0.5474728150052925	0.824319863502287	0	0	1.0503778337531486	0.6327922181567863	PACRG;GNA12;GNAI1
tau protein binding (GO:0048156)	1/40	0.5546539299425273	0.8257488282852231	0	0	1.257052888631836	0.7409206862231538	BIN1
peptidase inhibitor activity (GO:0030414)	1/40	0.5546539299425273	0.8257488282852231	0	0	1.257052888631836	0.7409206862231538	SPINK2
histone deacetylase binding (GO:0042826)	2/93	0.5578639948695511	0.8258880370973801	0	0	1.0773096250483185	0.6287610790901997	TAL1;HES1
magnesium ion binding (GO:0000287)	3/146	0.5615527498270061	0.8267304372453146	0	0	1.0281834034982649	0.5933127854548814	ENOSF1;CDC42BPA;GNAI1
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.5723250081760993	0.8333303690476171	0	0	1.1956109786661777	0.6672086177360089	CNN3
protein phosphorylated amino acid binding (GO:0045309)	1/42	0.5723250081760993	0.8333303690476171	0	0	1.1956109786661777	0.6672086177360089	NEDD4
