Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Overview of nanoparticle effects WP3287	1/19	0.31888578671535506	0.9510321019896929	0	0	2.7265385686438317	3.116221665610031	AKT3
TGF-beta receptor signaling in skeletal dysplasias WP4816	2/58	0.32352356902967144	0.9510321019896929	0	0	1.7537688442211055	1.979098872658041	LTBP3;FBN1
Neural Crest Differentiation WP2064	3/101	0.3287812219118989	0.9510321019896929	0	0	1.5037783375314862	1.6727469744521815	ID1;HES1;CDH7
MET in type 1 papillary renal cell carcinoma WP4205	2/59	0.33087004115908397	0.9510321019896929	0	0	1.7229128096623467	1.9055925753530636	ALK;AKT3
Imatinib and Chronic Myeloid Leukemia WP3640	1/20	0.33252100264720913	0.9510321019896929	0	0	2.5829046299960425	2.84391296737124	BCR
Male infertility WP4673	4/146	0.3345766917632186	0.9510321019896929	0	0	1.3841229193341869	1.515461170601315	PACRG;PMS2;CDC42BPA;REC8
Electron Transport Chain (OXPHOS system in mitochondria) WP111	3/103	0.33974160820758015	0.9510321019896929	0	0	1.473551637279597	1.5908020322509362	SLC25A27;SDHA;COX7C
Notch Signaling Pathway Netpath WP61	2/61	0.34549347304099426	0.9510321019896929	0	0	1.6643386423643642	1.7688283642695068	FHL1;HES1
Globo Sphingolipid Metabolism WP1424	1/21	0.34588392366391196	0.9510321019896929	0	0	2.4536340852130327	2.6049056343128756	ST6GAL2
Proteasome Degradation WP183	2/62	0.35276645051865424	0.9510321019896929	0	0	1.6365159128978224	1.7051662077467344	UCHL1;NEDD4
Fatty Acid Biosynthesis WP357	1/22	0.35897997413127575	0.9510321019896929	0	0	2.336675020885547	2.393897094683075	SCD
Thermogenesis WP4321	3/108	0.36707231894625897	0.9510321019896929	0	0	1.4030226700251889	1.4061042633925571	RPS6KA6;PRKG2;PRKG1
DNA Mismatch Repair WP531	1/23	0.371814470587013	0.9510321019896929	0	0	2.2303485987696514	2.2066183233203236	PMS2
GDNF/RET signaling axis WP4830	1/23	0.371814470587013	0.9510321019896929	0	0	2.2303485987696514	2.2066183233203236	FAT4
Thyroid stimulating hormone (TSH) signaling pathway WP2032	2/66	0.3815576923670866	0.9510321019896929	0	0	1.5339195979899498	1.4779211244258792	GNA12;GNAI1
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	4/158	0.3890436566931736	0.9510321019896929	0	0	1.2754820936639117	1.2041363620483339	THRB;HES1;GATA2;PBX1
Melanoma WP4685	2/68	0.3957500314449887	0.9510321019896929	0	0	1.487284909395462	1.378672211811346	PREX2;AKT3
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	1/25	0.39671954163111506	0.9510321019896929	0	0	2.044277360066834	1.8899869413612858	FBN1
Mammalian disorder of sexual development WP4842	1/25	0.39671954163111506	0.9510321019896929	0	0	2.044277360066834	1.8899869413612858	PBX1
Relationship between inflammation, COX-2 and EGFR WP4483	1/25	0.39671954163111506	0.9510321019896929	0	0	2.044277360066834	1.8899869413612858	AKT3
Sterol regulatory element-binding proteins (SREBP) signaling WP1982	2/69	0.4027901953938415	0.9510321019896929	0	0	1.4650116252906322	1.3321928795930742	SCD;FDFT1
Glucuronidation WP698	1/26	0.4088002293459486	0.9510321019896929	0	0	1.962406015037594	1.7554284604314268	PGM5
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	2/71	0.416751911631454	0.9510321019896929	0	0	1.422401864394436	1.2449773877629249	PLCB4;PRKCQ
1q21.1 copy number variation syndrome WP4905	1/27	0.42063959356427477	0.9510321019896929	0	0	1.886832465779834	1.6339570734502196	NBPF12
7-oxo-C and 7beta-HC pathways WP5064	1/27	0.42063959356427477	0.9510321019896929	0	0	1.886832465779834	1.6339570734502196	ACOT7
Canonical and non-canonical Notch signaling WP3845	1/27	0.42063959356427477	0.9510321019896929	0	0	1.886832465779834	1.6339570734502196	HES1
Non-small cell lung cancer WP4255	2/72	0.42367102518163324	0.9510321019896929	0	0	1.4020100502512562	1.2040434396269428	ALK;AKT3
Hippo-Merlin Signaling Dysregulation WP4541	3/120	0.4316450256838276	0.9510321019896929	0	0	1.258347865400762	1.0572031339496635	PLCB4;CDH7;ITGA9
Nanoparticle-mediated activation of receptor signaling WP2643	1/28	0.43224244303114234	0.9510321019896929	0	0	1.8168569572078344	1.5239226344162968	AKT3
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	2/74	0.43738014465252706	0.9510321019896929	0	0	1.362925739810162	1.127074937526725	CACNB2;ITGA9
Selective expression of chemokine receptors during T-cell polarization WP4494	1/29	0.4436134909815717	0.9510321019896929	0	0	1.7518796992481203	1.4239306426611442	IL12RB2
Statin inhibition of cholesterol production WP430	1/29	0.4436134909815717	0.9510321019896929	0	0	1.7518796992481203	1.4239306426611442	FDFT1
Lipid Metabolism Pathway WP3965	1/29	0.4436134909815717	0.9510321019896929	0	0	1.7518796992481203	1.4239306426611442	AKT3
RAS and bradykinin pathways in COVID-19 WP4969	1/29	0.4436134909815717	0.9510321019896929	0	0	1.7518796992481203	1.4239306426611442	PRKG1
Cell migration and invasion through p75NTR WP4561	1/30	0.45475735697868763	0.9510321019896929	0	0	1.6913836314925244	1.332795558910505	AKT3
Dopaminergic Neurogenesis WP2855	1/30	0.45475735697868763	0.9510321019896929	0	0	1.6913836314925244	1.332795558910505	SLC18A2
One-carbon metabolism WP241	1/30	0.45475735697868763	0.9510321019896929	0	0	1.6913836314925244	1.332795558910505	AMT
16p11.2 distal deletion syndrome WP4950	1/31	0.4656785687077663	0.9510321019896929	0	0	1.6349206349206349	1.2495038715298927	CD82
Trans-sulfuration and one-carbon metabolism WP2525	1/31	0.4656785687077663	0.9510321019896929	0	0	1.6349206349206349	1.2495038715298927	AMT
Tumor suppressor activity of SMARCB1 WP4204	1/31	0.4656785687077663	0.9510321019896929	0	0	1.6349206349206349	1.2495038715298927	SMO
White fat cell differentiation WP4149	1/32	0.47638156392928976	0.9510321019896929	0	0	1.5821004123211253	1.1731846343810155	GATA2
Hair Follicle Development: Organogenesis - Part 2 of 3 WP2839	1/32	0.47638156392928976	0.9510321019896929	0	0	1.5821004123211253	1.1731846343810155	SMO
Type I collagen synthesis in the context of Osteogenesis imperfecta WP4786	1/33	0.48687069202360983	0.9510321019896929	0	0	1.5325814536340852	1.103085785816897	PLOD2
Endothelin Pathways WP2197	1/33	0.48687069202360983	0.9510321019896929	0	0	1.5325814536340852	1.103085785816897	GNAI1
miRNA regulation of prostate cancer signaling pathways WP3981	1/33	0.48687069202360983	0.9510321019896929	0	0	1.5325814536340852	1.103085785816897	AKT3
Purinergic signaling WP4900	1/33	0.48687069202360983	0.9510321019896929	0	0	1.5325814536340852	1.103085785816897	GNAI1
Regucalcin in proximal tubule epithelial kidney cells WP4838	1/33	0.48687069202360983	0.9510321019896929	0	0	1.5325814536340852	1.103085785816897	PRKCQ
Glioblastoma signaling pathways WP2261	2/82	0.49035812890890657	0.9510321019896929	0	0	1.2261306532663316	0.8737643427188042	AKT3;PRKCQ
CAMKK2  Pathway WP4874	1/34	0.49715021606401594	0.9510321019896929	0	0	1.4860636439583808	1.038554975096044	CHRM3
Mitochondrial CIV Assembly WP4922	1/35	0.5072243142103774	0.9510321019896929	0	0	1.442282176028306	0.9790239375234051	COX7C
Melatonin metabolism and effects WP3298	1/37	0.5267725319202946	0.9510321019896929	0	0	1.3620161514898357	0.8730339003110233	CRY1
Cytoplasmic Ribosomal Proteins WP477	2/89	0.5340648677092055	0.9510321019896929	0	0	1.1270721423207994	0.7069424451722377	RPS6KA6;RPS7
Nuclear receptors WP170	1/38	0.5362545991690822	0.9510321019896929	0	0	1.3251371672424304	0.825754232965137	THRB
Parkinson's disease pathway WP2371	1/38	0.5362545991690822	0.9510321019896929	0	0	1.3251371672424304	0.825754232965137	UCHL1
Neural Crest Cell Migration during Development WP4564	1/40	0.5546539299425273	0.9510321019896929	0	0	1.257052888631836	0.7409206862231538	AKT3
Splicing factor NOVA regulated synaptic proteins WP4148	1/42	0.5723250081760993	0.9510321019896929	0	0	1.1956109786661777	0.6672086177360089	PLCB4
Common Pathways Underlying Drug Addiction WP2636	1/42	0.5723250081760993	0.9510321019896929	0	0	1.1956109786661777	0.6672086177360089	GNAI1
IL-2 signaling pathway WP49	1/42	0.5723250081760993	0.9510321019896929	0	0	1.1956109786661777	0.6672086177360089	NMI
Eukaryotic Transcription Initiation WP405	1/43	0.5808964833002116	0.9510321019896929	0	0	1.1670843776106934	0.6339400525591269	TAF9
Neural Crest Cell Migration in Cancer WP4565	1/43	0.5808964833002116	0.9510321019896929	0	0	1.1670843776106934	0.6339400525591269	AKT3
Hedgehog Signaling Pathway WP4249	1/44	0.5892965888662274	0.9510321019896929	0	0	1.1398845952089527	0.602800241173495	SMO
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway WP4577	1/44	0.5892965888662274	0.9510321019896929	0	0	1.1398845952089527	0.602800241173495	CP
Renin-angiotensin-aldosterone system (RAAS) WP4756	1/44	0.5892965888662274	0.9510321019896929	0	0	1.1398845952089527	0.602800241173495	CAMK1D
Glycolysis and Gluconeogenesis WP534	1/45	0.5975287425977955	0.9510321019896929	0	0	1.1139211665527455	0.573616925694338	ENO2
Nephrotic syndrome WP4758	1/45	0.5975287425977955	0.9510321019896929	0	0	1.1139211665527455	0.573616925694338	GPC5
Prostaglandin Synthesis and Regulation WP98	1/45	0.5975287425977955	0.9510321019896929	0	0	1.1139211665527455	0.573616925694338	ANXA3
Nonalcoholic fatty liver disease WP4396	3/155	0.6021604949620444	0.9510321019896929	0	0	0.9668566883202969	0.49041994232661584	AKT3;SDHA;COX7C
Integrin-mediated Cell Adhesion WP185	2/101	0.6028253625539469	0.9510321019896929	0	0	0.9898482310542612	0.5009896466809955	AKT3;ITGA9
Aryl Hydrocarbon Receptor Pathway WP2873	1/46	0.6055962944021247	0.9510321019896929	0	0	1.0891116680590365	0.5462349128751961	HES1
Translation inhibitors in chronically activated PDGFRA cells WP4566	1/46	0.6055962944021247	0.9510321019896929	0	0	1.0891116680590365	0.5462349128751961	AKT3
Oxysterols derived from cholesterol WP4545	1/46	0.6055962944021247	0.9510321019896929	0	0	1.0891116680590365	0.5462349128751961	ACOT7
Endoplasmic reticulum stress response in coronavirus infection WP4861	1/47	0.6135025272987217	0.9510321019896929	0	0	1.06538084341288	0.5205140725691779	PPP1R9A
NO/cGMP/PKG mediated Neuroprotection WP4008	1/47	0.6135025272987217	0.9510321019896929	0	0	1.06538084341288	0.5205140725691779	PRKG2
Differentiation Pathway WP2848	1/48	0.6212506591938488	0.9510321019896929	0	0	1.042659841092092	0.49632760537532666	ALK
Exercise-induced Circadian Regulation WP410	1/48	0.6212506591938488	0.9510321019896929	0	0	1.042659841092092	0.49632760537532666	CRY1
Rett syndrome causing genes WP4312	1/48	0.6212506591938488	0.9510321019896929	0	0	1.042659841092092	0.49632760537532666	SHANK3
Epithelial to mesenchymal transition in colorectal cancer WP4239	3/160	0.6236242065841037	0.9510321019896929	0	0	0.9358244156010845	0.4419031440225913	CLDN15;AKT3;ID1
Hepatitis C and Hepatocellular Carcinoma WP3646	1/49	0.628843843755741	0.9510321019896929	0	0	1.0208855472013367	0.47356054133734105	UCHL1
Phosphoinositides metabolism WP4971	1/49	0.628843843755741	0.9510321019896929	0	0	1.0208855472013367	0.47356054133734105	PLCB4
Chemokine signaling pathway WP3929	3/164	0.6402171347711203	0.9510321019896929	0	0	0.9123863760814807	0.4068767766219987	PLCB4;AKT3;GNAI1
Synaptic Vesicle Pathway WP2267	1/51	0.6435776736443365	0.9510321019896929	0	0	0.9799498746867168	0.43187621232603524	SLC18A2
Translation Factors WP107	1/52	0.6507243176482111	0.9510321019896929	0	0	0.9606860287974839	0.41277719903862975	GSPT2
One-carbon metabolism and related pathways WP3940	1/52	0.6507243176482111	0.9510321019896929	0	0	0.9606860287974839	0.41277719903862975	PCYT1B
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	1/53	0.6577280142822944	0.9510321019896929	0	0	0.9421631000578369	0.39473221873718034	BEX3
Cardiac Hypertrophic Response WP2795	1/55	0.6713179174618402	0.9510321019896929	0	0	0.907175345771837	0.36152067660944676	PRKG1
Osteoblast differentiation WP4787	2/118	0.686695472530332	0.9510321019896929	0	0	0.8440478253335644	0.3172474926901397	SMO;PRKCQ
Complement and Coagulation Cascades WP558	1/58	0.6907001505276767	0.9510321019896929	0	0	0.859297366222574	0.31798254779150886	CFH
DNA Repair Pathways Full Network WP4946	2/120	0.6955442375174316	0.9510321019896929	0	0	0.8296567583681117	0.3012157338311216	FANCL;PMS2
Vitamin D Receptor Pathway WP2877	3/182	0.7084472992527922	0.9510321019896929	0	0	0.8198781363015916	0.28259527312853516	ID1;PRKCQ;BMP6
Modulators of TCR signaling and T cell activation WP5072	1/61	0.7089421043105326	0.9510321019896929	0	0	0.8162071846282373	0.2807601015020529	PRKCQ
Ciliopathies WP4803	3/183	0.7119298758547102	0.9510321019896929	0	0	0.815281276238455	0.27701289790793593	SMO;ARMC4;NPHP3
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	1/62	0.714781042654142	0.9510321019896929	0	0	0.8027856526562307	0.26955857750127593	PRKCQ
3q29 copy number variation syndrome WP4906	1/63	0.7205031318343137	0.9510321019896929	0	0	0.7897970733284825	0.25889983779012715	SLC40A1
Endometrial cancer WP4155	1/63	0.7205031318343137	0.9510321019896929	0	0	0.7897970733284825	0.25889983779012715	AKT3
Genotoxicity pathway WP4286	1/63	0.7205031318343137	0.9510321019896929	0	0	0.7897970733284825	0.25889983779012715	HIST1H2BB
Lung fibrosis WP3624	1/63	0.7205031318343137	0.9510321019896929	0	0	0.7897970733284825	0.25889983779012715	ELN
Endochondral Ossification with Skeletal Dysplasias WP4808	1/64	0.7261107043878665	0.9510321019896929	0	0	0.7772208298524088	0.24875169535073777	BMP6
Endochondral Ossification WP474	1/64	0.7261107043878665	0.9510321019896929	0	0	0.7772208298524088	0.24875169535073777	BMP6
MAPK Signaling Pathway WP382	4/246	0.7280849083815422	0.9510321019896929	0	0	0.8079973286584857	0.2564079372798364	CACNB2;AKT3;GNA12;MAPK8IP1
Ebola Virus Pathway on Host WP4217	2/129	0.7328351743499689	0.9510321019896929	0	0	0.770506073675464	0.23949984460978255	NEDD4;HLA-DQB1
Adipogenesis WP236	2/130	0.7367299329358941	0.9510321019896929	0	0	0.7644472361809045	0.23356454160200632	SCD;GATA2
SARS-CoV-2 innate immunity evasion and cell-specific immune response WP5039	1/66	0.7369913989459721	0.9510321019896929	0	0	0.7532292269134374	0.22986978533934932	LAG3
Histone Modifications WP2369	1/67	0.7422689576504921	0.9510321019896929	0	0	0.7417786891471102	0.22108240936889134	SETBP1
PPAR signaling pathway WP3942	1/67	0.7422689576504921	0.9510321019896929	0	0	0.7417786891471102	0.22108240936889134	SCD
GPCRs, Class A Rhodopsin-like WP455	4/257	0.7587658350289401	0.9584885606427181	0	0	0.7724278356689424	0.21323802487392446	CHRM3;HTR1F;GPR21;F2RL1
Primary focal segmental glomerulosclerosis (FSGS) WP2572	1/72	0.7671136939380654	0.9584885606427181	0	0	0.6893642557096967	0.182764428370065	MME
Chromosomal and microsatellite instability in colorectal cancer  WP4216	1/73	0.7717882179524793	0.9584885606427181	0	0	0.6797549429128377	0.17608718421871544	AKT3
Head and Neck Squamous Cell Carcinoma WP4674	1/73	0.7717882179524793	0.9584885606427181	0	0	0.6797549429128377	0.17608718421871544	AKT3
Endoderm differentiation WP2853	2/141	0.7764602947459339	0.9584885606427181	0	0	0.7035537399226347	0.17800597084800476	RAB38;PBX1
Joubert Syndrome WP4656	1/76	0.7852576394269755	0.9584885606427181	0	0	0.6524644945697577	0.15772899309671823	NPHP3
NRF2 pathway WP2884	2/146	0.7927228333333869	0.9584885606427181	0	0	0.6789503070910106	0.1577076874460843	TXNRD3;SLC5A3
Regulatory circuits of the STAT3 signaling pathway WP4538	1/78	0.7937936956269501	0.9584885606427181	0	0	0.6354522670312144	0.14674606001848534	IL12RB2
Mesodermal commitment pathway WP2857	2/147	0.7958474624406353	0.9584885606427181	0	0	0.6742332351412234	0.15395963655673456	HMGA2;PBX1
Regulation of Actin Cytoskeleton WP51	2/150	0.8049729883154416	0.9584885606427181	0	0	0.6604644845850876	0.14328549596089402	CHRM3;GNA12
Breast cancer pathway WP4262	2/154	0.8165762244283413	0.9584885606427181	0	0	0.6429516001057921	0.13028450767318572	AKT3;HES1
EGFR Tyrosine Kinase Inhibitor Resistance WP4806	1/84	0.8174239068154928	0.9584885606427181	0	0	0.5893347827399825	0.11880839581512609	AKT3
MicroRNAs in cardiomyocyte hypertrophy WP1544	1/84	0.8174239068154928	0.9584885606427181	0	0	0.5893347827399825	0.11880839581512609	PRKG1
Myometrial relaxation and contraction pathways WP289	2/156	0.8221434775874787	0.9584885606427181	0	0	0.6345363179534034	0.12426781600063119	PRKCQ;RYR3
Insulin Signaling WP481	2/160	0.8328256314773578	0.9584885606427181	0	0	0.6183448890019719	0.11311443941981061	RPS6KA6;PRKCQ
Selenium Micronutrient Network WP15	1/89	0.8350382261295622	0.9584885606427181	0	0	0.5557074504442926	0.1001817029300011	TXNRD3
Allograft Rejection WP2328	1/89	0.8350382261295622	0.9584885606427181	0	0	0.5557074504442926	0.1001817029300011	HLA-DQB1
Pancreatic adenocarcinoma pathway WP4263	1/89	0.8350382261295622	0.9584885606427181	0	0	0.5557074504442926	0.1001817029300011	AKT3
T-cell receptor (TCR) signaling pathway WP69	1/90	0.8383521751336017	0.9584885606427181	0	0	0.5494353862183549	0.0968748045194574	PRKCQ
ErbB signaling pathway WP673	1/91	0.8415997117838501	0.9584885606427181	0	0	0.5433027011974381	0.0936929743047137	AKT3
Small cell lung cancer WP4658	1/96	0.8568867622732982	0.9649177430671868	0	0	0.5145759134678802	0.07947599348261587	AKT3
Complement system WP2806	1/97	0.859762797220593	0.9649177430671868	0	0	0.5091896407685882	0.07693791566905633	CFH
VEGFA-VEGFR2 Signaling Pathway WP3888	6/432	0.8660214847165233	0.9649177430671868	0	0	0.6854221777364696	0.09859493807997534	FGD5;ARMCX1;BIN1;TAL1;GATA2;PRKG1
Wnt signaling pathway and pluripotency WP399	1/102	0.8733008391549189	0.9649177430671868	0	0	0.4838581602521154	0.06555077070713729	PRKCQ
Toll-like Receptor Signaling Pathway WP75	1/103	0.8758477759004346	0.9649177430671868	0	0	0.47908988156666177	0.06350957996842714	AKT3
Nuclear Receptors Meta-Pathway WP2882	4/319	0.8840788145887889	0.9649177430671868	0	0	0.6184062850729517	0.07619325927360839	TXNRD3;SCD;HES1;SLC5A3
DNA damage response (only ATM dependent) WP710	1/110	0.8923020545375008	0.9649177430671868	0	0	0.4481616886252328	0.05106828325906961	AKT3
Gastrin signaling pathway WP4659	1/114	0.9007081519866214	0.9649177430671868	0	0	0.43220884068578524	0.045197802771977096	PRKCQ
Wnt signaling WP428	1/115	0.9027053349888484	0.9649177430671868	0	0	0.4283955502792068	0.04385018153983349	PLCB4
ESC Pluripotency Pathways WP3931	1/116	0.9046624435590845	0.9649177430671868	0	0	0.4246485779666558	0.042546982879506465	AKT3
