Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
sulfuric ester hydrolase activity (GO:0008484)	3/17	0.004382961276740455	0.06679632985752453	0	0	10.571788413098236	57.405135557316896	STS;ARSB;SGSH
protein homodimerization activity (GO:0042803)	23/636	0.004787469586297585	0.07015484278382231	0	0	1.8896543069913154	10.094067087197214	CSF1R;DGKD;LRRK2;SLC11A1;PTPRO;PLEK;SLC4A1;LILRB2;ADRB2;KNSTRN;USF1;VEGFA;ADD2;SRGAP2C;CD4;TYROBP;CCL5;ZNF318;PADI2;FLNA;BANF1;SRGAP2;SOX6
receptor tyrosine kinase binding (GO:0030971)	5/56	0.005165881424178513	0.0728963267634079	0	0	4.852072474559444	25.54945874468919	PITPNM1;ITGAX;STAP1;CBL;PTPN2
urea transmembrane transporter activity (GO:0015204)	2/6	0.005674590719354948	0.07721496657407984	0	0	24.618090452261306	127.31877763874884	AQP9;AQP3
serine-type exopeptidase activity (GO:0070008)	2/7	0.007839727712564304	0.09956454194956665	0	0	19.693467336683415	95.48478421013068	SCPEP1;CPD
glycerol transmembrane transporter activity (GO:0015168)	2/7	0.007839727712564304	0.09956454194956665	0	0	19.693467336683415	95.48478421013068	AQP9;AQP3
CCR chemokine receptor binding (GO:0048020)	4/42	0.009690374366965984	0.11755272814095612	0	0	5.1998936735778845	24.109942545761164	CCL3L1;CCL4L1;CCL5;CCL4
heme binding (GO:0020037)	6/91	0.009873195014463506	0.11755272814095612	0	0	3.496267542550015	16.145524955033743	HBG1;HBB;FLVCR2;CYBB;HBD;HBA1
superoxide-generating NADPH oxidase activator activity (GO:0016176)	2/8	0.010315438493629567	0.11909642624463228	0	0	16.41038525963149	75.06296677596661	NCF1;NCF2
histone deacetylase binding (GO:0042826)	6/93	0.010924133078280898	0.12241455008308888	0	0	3.4155434972868894	15.427261608614701	KAT2B;SP2;PRDM1;HDAC9;MEF2D;USF1
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	4/44	0.01139278674913049	0.12401862146910621	0	0	4.9393939393939394	22.10267584908062	KAT2B;CDKN2C;CCNE2;CKS1B
protein-glutamine gamma-glutamyltransferase activity (GO:0003810)	2/9	0.0130884971864513	0.1385199285566096	0	0	14.06532663316583	60.9875588530386	EPB42;F13A1
phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	3/26	0.014677765390049067	0.15114131388131605	0	0	6.432044682948199	27.152371641319412	ADAP2;NCF1;PLEK
cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	2/10	0.016146080400003	0.1592448559800052	0	0	12.306532663316583	50.77771316717889	KAT2B;CDKN2C
protein tyrosine phosphatase activity (GO:0004725)	5/74	0.01630065454913439	0.1592448559800052	0	0	3.583012291322693	14.749649303693037	PTP4A2;PTPN18;PTPRO;PTPRJ;PTPN2
GTPase regulator activity (GO:0030695)	10/233	0.0192757879479832	0.18098202984201955	0	0	2.228009658502932	8.798199552395895	TBC1D1;LRRK2;ARHGAP19;TBC1D8;SIRPA;SRGAP2;ARHGAP26;SMAP2;IQGAP3;RASGRP3
carbohydrate kinase activity (GO:0019200)	2/11	0.01947575649218583	0.18098202984201955	0	0	10.93858179787828	43.08253248078719	HK2;HK1
exopeptidase activity (GO:0008238)	4/53	0.021377985746227048	0.19392887069791678	0	0	4.03030303030303	15.49810143800204	CPM;DPP9;RNPEP;CTSH
chemoattractant activity (GO:0042056)	3/32	0.025650396845785944	0.2228316346809758	0	0	5.099713367497611	18.681250812059805	LGALS3;CCL5;VEGFA
actin binding (GO:0003779)	8/177	0.02632528759957491	0.2228316346809758	0	0	2.3464557420601375	8.534588181110276	GAS2L3;LRRK2;LCP1;SPTB;VCL;SYNE2;MYO1F;ADD2
water channel activity (GO:0015250)	2/13	0.02690355694310994	0.2228316346809758	0	0	8.948835084513476	32.354484367906686	AQP9;AQP3
platelet-derived growth factor receptor binding (GO:0005161)	2/13	0.02690355694310994	0.2228316346809758	0	0	8.948835084513476	32.354484367906686	PTPRJ;VEGFA
arylsulfatase activity (GO:0004065)	2/14	0.030978683827759007	0.24589330288283712	0	0	8.202680067001674	28.49985039637527	STS;ARSB
translation elongation factor activity (GO:0003746)	2/14	0.030978683827759007	0.24589330288283712	0	0	8.202680067001674	28.49985039637527	EIF5A;EIF5AL1
MAP kinase kinase activity (GO:0004708)	2/15	0.03527988897909261	0.25492843360980333	0	0	7.571318129107074	25.321835820479844	LRRK2;MAP2K7
water transmembrane transporter activity (GO:0005372)	2/15	0.03527988897909261	0.25492843360980333	0	0	7.571318129107074	25.321835820479844	AQP9;AQP3
cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)	2/15	0.03527988897909261	0.25492843360980333	0	0	7.571318129107074	25.321835820479844	APAF1;CTSH
peptidoglycan binding (GO:0042834)	2/15	0.03527988897909261	0.25492843360980333	0	0	7.571318129107074	25.321835820479844	HK1;TLR2
SH3 domain binding (GO:0017124)	4/62	0.03546248551527448	0.25492843360980333	0	0	3.4033437826541273	11.364717442981542	NCF1;ABI3;ZNF106;CBL
protein phosphatase binding (GO:0019903)	6/123	0.03727065893358619	0.2629652046980804	0	0	2.535858388650267	8.34183013654468	LGALS3;SIRPA;LILRB2;MAP2K7;MASTL;CD33
1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	2/16	0.03979654755299271	0.26728638283488687	0	0	7.030150753768845	22.665031087337795	SOCS1;PIK3R6
solute:proton symporter activity (GO:0015295)	2/16	0.03979654755299271	0.26728638283488687	0	0	7.030150753768845	22.665031087337795	SLC36A1;SLC2A9
carboxypeptidase activity (GO:0004180)	3/38	0.039987726565849216	0.26728638283488687	0	0	4.224181360201511	13.59841158939596	CPM;SCPEP1;CPD
low-density lipoprotein particle binding (GO:0030169)	2/17	0.044518367380394504	0.287483016473395	0	0	6.561139028475712	20.41730295665695	STAB1;CD36
peptidase activator activity involved in apoptotic process (GO:0016505)	2/17	0.044518367380394504	0.287483016473395	0	0	6.561139028475712	20.41730295665695	APAF1;CTSH
protein kinase regulator activity (GO:0019887)	5/98	0.04690386367307748	0.297839534324042	0	0	2.6550973186334557	8.123682386054606	TPX2;SOCS1;CCNE2;TRIB1;GPRC5D
ankyrin binding (GO:0030506)	2/19	0.054537931923024974	0.3351443881076212	0	0	5.7886491279929055	16.83836307659426	SLC4A1;SPTB
phosphatidylinositol 3-kinase regulator activity (GO:0035014)	2/19	0.054537931923024974	0.3351443881076212	0	0	5.7886491279929055	16.83836307659426	SOCS1;PIK3R6
cytokine activity (GO:0005125)	7/173	0.059509176930170035	0.355555391882153	0	0	2.085257058769429	5.883812915047596	CCL3L1;CCL4L1;CCL5;CCL4;TIMP1;CXCL3;VEGFA
cytokine receptor binding (GO:0005126)	5/105	0.059725840106188435	0.355555391882153	0	0	2.4683544303797467	6.955799383894659	CCL5;TNFSF9;IL1RAP;IL13RA1;VEGFA
phosphatidylinositol phospholipase C activity (GO:0004435)	2/23	0.07662101030821208	0.38166718390164933	0	0	4.685092127303182	12.035457988077813	CCL5;PLCB2
lipoprotein particle binding (GO:0071813)	2/24	0.0825168904779529	0.38166718390164933	0	0	4.471904979442668	11.156295114476334	STAB1;CD36
cell adhesion mediator activity (GO:0098631)	2/24	0.0825168904779529	0.38166718390164933	0	0	4.471904979442668	11.156295114476334	BSG;SIRPA
Notch binding (GO:0005112)	2/24	0.0825168904779529	0.38166718390164933	0	0	4.471904979442668	11.156295114476334	JAG1;AAK1
GTP binding (GO:0005525)	7/189	0.08597949433103852	0.38166718390164933	0	0	1.9003718927383049	4.6628407467210895	CDC42;ARF1;ATL3;LRRK2;MX2;RAB27A;RAB8A
phospholipase C activity (GO:0004629)	2/25	0.08854653750604154	0.38166718390164933	0	0	4.27725584443959	10.36903917949918	CCL5;PLCB2
phosphoric ester hydrolase activity (GO:0042578)	3/53	0.0895504863294166	0.38166718390164933	0	0	2.954659949622166	7.129454761158286	PHOSPHO1;PTPRO;PTPRJ
receptor ligand activity (GO:0048018)	10/307	0.09014089209672731	0.38166718390164933	0	0	1.6664939998273332	4.010220106031739	LGALS3;GRN;JAG1;SEMA3A;CCL5;CCL4;TIMP1;HBEGF;VEGFA;TNFSF13B
microtubule binding (GO:0008017)	8/232	0.09522001842615518	0.38166718390164933	0	0	1.7653061224489797	4.151232236069988	TPX2;CENPE;GAS2L3;SPAG5;LRRK2;MX2;KNSTRN;NDRG1
5'-deoxyribose-5-phosphate lyase activity (GO:0051575)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	XRCC6
inositol 1,3,4,5 tetrakisphosphate binding (GO:0043533)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	ADAP2
interleukin-1 receptor activity (GO:0004908)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	IL1RAP
isocitrate dehydrogenase activity (GO:0004448)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	IDH3G
solute:proton antiporter activity (GO:0015299)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	SLC11A1
ammonia-lyase activity (GO:0016841)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	HAL
lysine N-acetyltransferase activity, acting on acetyl phosphate as donor (GO:0004468)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	KAT2B
tumor necrosis factor binding (GO:0043120)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	TNFRSF1B
urate transmembrane transporter activity (GO:0015143)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	SLC2A9
oxo-acid-lyase activity (GO:0016833)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	NPL
cytoskeleton-nuclear membrane anchor activity (GO:0140444)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	SYNE2
endogenous lipid antigen binding (GO:0030883)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	CD1D
phosphatidylserine flippase activity (GO:0140346)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	ATP11A
epoxide hydrolase activity (GO:0004301)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	RNPEP
exogenous lipid antigen binding (GO:0030884)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	CD1D
polyol transmembrane transporter activity (GO:0015166)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	AQP9
protein-arginine deiminase activity (GO:0004668)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	PADI2
pyruvate dehydrogenase (acetyl-transferring) kinase activity (GO:0004740)	1/5	0.09608811917912091	0.38166718390164933	0	0	12.278195488721805	28.761545244236093	PDK1
growth factor activity (GO:0008083)	4/87	0.0968619175049129	0.38166718390164933	0	0	2.3751977607399293	5.544825174440445	GRN;JAG1;HBEGF;VEGFA
metalloexopeptidase activity (GO:0008235)	3/55	0.0974810909197244	0.38166718390164933	0	0	2.84072854098043	6.613491193732352	CPM;CPD;RNPEP
aminopeptidase activity (GO:0004177)	2/27	0.1009766762837424	0.38166718390164933	0	0	3.9346733668341707	9.02167766919738	RNPEP;CTSH
MHC protein binding (GO:0042287)	2/28	0.10736256358803425	0.38166718390164933	0	0	3.7831465017394668	8.442256846608407	CD4;LILRB2
protein serine/threonine/tyrosine kinase activity (GO:0004712)	2/28	0.10736256358803425	0.38166718390164933	0	0	3.7831465017394668	8.442256846608407	LRRK2;MAP2K7
phosphatidylinositol binding (GO:0035091)	4/92	0.11282612452890793	0.38166718390164933	0	0	2.239669421487603	4.886751208820297	NCF1;PITPNM1;EPB41;DENND1A
metallocarboxypeptidase activity (GO:0004181)	2/29	0.11385299511104845	0.38166718390164933	0	0	3.6428438488739996	7.915342981653803	CPM;CPD
alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	ST6GALNAC4
leukemia inhibitory factor receptor activity (GO:0004923)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	IL13RA1
apolipoprotein receptor binding (GO:0034190)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	CDC42
thiol oxidase activity (GO:0016972)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	QSOX1
MHC class I receptor activity (GO:0032393)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	LILRB2
MHC class II protein binding (GO:0042289)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	CD4
myosin light chain binding (GO:0032027)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	IQGAP3
cation:cation antiporter activity (GO:0015491)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	SLC11A1
non-membrane spanning protein tyrosine phosphatase activity (GO:0004726)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	PTPN18
collagen receptor activity (GO:0038064)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	OSCAR
oncostatin-M receptor activity (GO:0004924)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	IL13RA1
crossover junction endodeoxyribonuclease activity (GO:0008821)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	SLX1A
phosphatidylethanolamine flippase activity (GO:0090555)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	ATP11A
purine nucleobase transmembrane transporter activity (GO:0005345)	1/6	0.11417084824131203	0.38166718390164933	0	0	9.822055137844611	21.314441936770365	AQP9
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	3/60	0.11847459228273488	0.38166718390164933	0	0	2.5908789606257456	5.526491861905216	CSF1R;FLT3;IGF2R
protein serine/threonine kinase inhibitor activity (GO:0030291)	2/30	0.12044126149773628	0.38166718390164933	0	0	3.512562814070352	7.43466622031025	KAT2B;CDKN2C
kinase activator activity (GO:0019209)	2/31	0.1271208786872187	0.38166718390164933	0	0	3.3912666782186798	6.994883774725574	TPX2;GPRC5D
histone threonine kinase activity (GO:0035184)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	PRKCA
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	PHOSPHO1
alpha-mannosidase activity (GO:0004559)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	MAN2B1
L-proline transmembrane transporter activity (GO:0015193)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	SLC36A1
aminophospholipid flippase activity (GO:0015247)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	ATP11A
manganese ion transmembrane transporter activity (GO:0005384)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	SLC11A1
N-acylsphingosine amidohydrolase activity (GO:0017040)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	NAAA
carbohydrate:proton symporter activity (GO:0005351)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	SLC2A9
vascular endothelial growth factor-activated receptor activity (GO:0005021)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	FLT3
nitric-oxide synthase binding (GO:0050998)	1/7	0.13189272078313496	0.38166718390164933	0	0	8.184628237259815	16.58014494642258	ACTB
SH2 domain binding (GO:0042169)	2/32	0.13388558173668325	0.38166718390164933	0	0	3.2780569514237854	6.59141763023449	INPPL1;PAG1
GTPase activator activity (GO:0005096)	10/336	0.13832025261701522	0.38166718390164933	0	0	1.5159666509359762	2.9988603841371275	TBC1D1;DENND1A;LRRK2;ARHGAP19;TBC1D8;SRGAP2;ARHGAP26;SMAP2;IQGAP3;RASGRP3
guanyl ribonucleotide binding (GO:0032561)	7/214	0.13866508886288362	0.38166718390164933	0	0	1.6687072070410935	3.2968542924774433	CDC42;ARF1;ATL3;LRRK2;MX2;RAB27A;RAB8A
kinase inhibitor activity (GO:0019210)	2/33	0.14072931854588736	0.38166718390164933	0	0	3.1721510779704976	6.220324849317559	SOCS1;TRIB1
telomeric DNA binding (GO:0042162)	2/33	0.14072931854588736	0.38166718390164933	0	0	3.1721510779704976	6.220324849317559	SMG1;XRCC6
GTPase activity (GO:0003924)	7/216	0.1434427003294008	0.38166718390164933	0	0	1.6525682700853452	3.208989497454118	CDC42;ATL3;LRRK2;MX2;RAB27A;MFN2;RAB8A
ribonuclease activity (GO:0004540)	3/66	0.14562995088584046	0.38166718390164933	0	0	2.343408900083963	4.515014192740895	PIWIL4;RNASE6;RNASE1
5'-flap endonuclease activity (GO:0017108)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	SLX1A
7SK snRNA binding (GO:0097322)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	DDX21
interleukin-17 receptor activity (GO:0030368)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	IL17RA
iron ion transmembrane transporter activity (GO:0005381)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	SLC11A1
MHC class Ib protein binding (GO:0023029)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	LILRB2
bubble DNA binding (GO:0000405)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	NEIL3
tubulin-glutamic acid ligase activity (GO:0070740)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	TTLL4
mitogen-activated protein kinase kinase binding (GO:0031434)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	TRIB1
vascular endothelial growth factor receptor 2 binding (GO:0043184)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	VEGFA
ciliary neurotrophic factor receptor activity (GO:0004897)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	IL13RA1
cuprous ion binding (GO:1903136)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	COX17
cyclin-dependent protein serine/threonine kinase activator activity (GO:0061575)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	CKS1B
DNA N-glycosylase activity (GO:0019104)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	NEIL3
ether hydrolase activity (GO:0016803)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	RNPEP
G protein-coupled glutamate receptor binding (GO:0035256)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	HOMER3
protein kinase B binding (GO:0043422)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	PDE3B
glycine transmembrane transporter activity (GO:0015187)	1/8	0.14926091968857153	0.38166718390164933	0	0	7.015037593984962	13.34301795597851	SLC36A1
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	2/35	0.15463071412938548	0.38396137553448323	0	0	2.979594944419065	5.562056049171412	DCUN1D1;RNF5
estrogen receptor binding (GO:0030331)	2/35	0.15463071412938548	0.38396137553448323	0	0	2.979594944419065	5.562056049171412	WBP2;PADI2
growth factor receptor binding (GO:0070851)	4/105	0.15916288314686336	0.38396137553448323	0	0	1.9500950095009502	3.5839376097363176	PTPRJ;IL1RAP;HBEGF;VEGFA
G protein-coupled receptor binding (GO:0001664)	5/143	0.1592664542356425	0.38396137553448323	0	0	1.785177031737296	3.279685588398402	CCL5;FPR1;PROK2;FLNA;HOMER3
intramolecular transferase activity, phosphotransferases (GO:0016868)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	PGAM1
L-alanine transmembrane transporter activity (GO:0015180)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	SLC36A1
mannosidase activity (GO:0015923)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	MAN2B1
bioactive lipid receptor activity (GO:0045125)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	LPAR1
tumor necrosis factor-activated receptor activity (GO:0005031)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	TNFRSF1B
ciliary neurotrophic factor receptor binding (GO:0005127)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	IL13RA1
clathrin heavy chain binding (GO:0032050)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	LRP1
oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	VCAM1
double-stranded telomeric DNA binding (GO:0003691)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	XRCC6
endodeoxyribonuclease activity, producing 3'-phosphomonoesters (GO:0016889)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	SLX1A
phosphatidylinositol transfer activity (GO:0008526)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	PITPNM1
flap endonuclease activity (GO:0048256)	1/9	0.1662824854676896	0.38396137553448323	0	0	6.137844611528822	11.01170580196566	SLX1A
protein heterodimerization activity (GO:0046982)	6/188	0.1758600402723849	0.40363057436011235	0	0	1.6247559547051933	2.8239344252658114	SRGAP2C;DGKD;CYBB;TLR4;USF1;ADD2
interleukin-1 receptor binding (GO:0005149)	1/10	0.18296431890020862	0.4067148767181227	0	0	5.455583402951824	9.266112684524701	IL1RAP
Tat protein binding (GO:0030957)	1/10	0.18296431890020862	0.4067148767181227	0	0	5.455583402951824	9.266112684524701	ACTB
UDP-glucosyltransferase activity (GO:0035251)	1/10	0.18296431890020862	0.4067148767181227	0	0	5.455583402951824	9.266112684524701	UGCG
protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	1/10	0.18296431890020862	0.4067148767181227	0	0	5.455583402951824	9.266112684524701	SIRPA
signaling receptor complex adaptor activity (GO:0030159)	2/39	0.18313788683923246	0.4067148767181227	0	0	2.6569333152247725	4.510186627192247	LRRK2;STAP1
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	3/75	0.18962019896012633	0.4067148767181227	0	0	2.049538203190596	3.407833084076901	DGKD;HK2;HK1
regulatory RNA binding (GO:0061980)	2/40	0.19038207049243086	0.4067148767181227	0	0	2.5868817773075907	4.290918565573808	PIWIL4;DDX21
